"date_yyyymmdd","depth_m","latitude_dd","longitude_dd","o2_at_gear_ml_per_l_der","operation_dim$operation_type","performance","project","temperature_at_gear_c_der","trawl_id","year","year_stn_invalid"
"20100523","500.6000","45.30277778","-124.68444444","0.5045","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.0609","201003010005","2010",""
"20100523","496.3000","45.33500000","-124.69083333","0.4918","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.0511","201003017003","2010",""
"20100523","562.0000","45.46333333","-124.75750000","0.3972","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.8255","201003017004","2010",""
"20100524","899.2000","45.84472222","-124.91222222","0.2349","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.8149","201003017005","2010",""
"20100524","266.2000","45.90000000","-124.71972222","1.3219","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2266","201003017006","2010",""
"20100524","170.0000","46.30722222","-124.62111111","1.7349","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.9576","201003017007","2010",""
"20100524","195.6000","46.68833333","-124.76555556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.9112","201003017008","2010",""
"20100525","659.9000","47.62833333","-125.18694444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.5202","201003017009","2010",""
"20100525","1043.2000","47.70972222","-125.44111111","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.3878","201003017010","2010",""
"20100716","80.7000","33.29472222","-118.36361111","3.6752","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.7763","201003017174","2010",""
"20100717","108.2000","33.39277778","-118.50055556","2.6303","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.7413","201003017175","2010",""
"20100717","63.9000","33.75472222","-118.43861111","2.5833","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.4466","201003017177","2010",""
"20100717","193.3000","33.96388889","-118.63250000","0.9577","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.2060","201003017178","2010",""
"20100718","98.4000","34.00083333","-119.34666667","2.6075","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.9914","201003017179","2010",""
"20100718","82.1000","33.96777778","-119.59166667","2.5071","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.7402","201003017183","2010",""
"20100718","196.5000","34.16555556","-119.49305556","1.1445","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.9511","201003017184","2010",""
"20100719","483.8000","34.24111111","-119.87277778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6381","201003017185","2010",""
"20100719","467.8000","34.34055556","-120.16138889","0.1529","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7651","201003017187","2010",""
"20100719","192.9000","34.76611111","-120.87250000","0.9462","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.7015","201003017189","2010",""
"20100823","151.2000","46.33472222","-124.58416667","1.1791","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6524","201003008011","2010",""
"20100823","79.4000","46.32166667","-124.28916667","2.1712","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.1821","201003008013","2010",""
"20100824","85.2000","47.06805556","-124.61250000","1.5550","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.8489","201003008014","2010",""
"20100824","121.2000","47.15472222","-124.74750000","1.4815","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7718","201003008015","2010",""
"20100824","150.8000","47.17333333","-124.85305556","1.6908","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7427","201003008016","2010",""
"20100824","196.0000","47.55361111","-124.99638889","1.5597","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.3851","201003008017","2010",""
"20100824","111.6000","47.73805556","-124.91694444","1.9410","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.8731","201003008019","2010",""
"20100825","60.2000","47.86472222","-124.77222222","2.8005","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.1605","201003008020","2010",""
"20110618","1134.4000","39.97361111","-124.68583333","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201103017091","2011",""
"20110710","80.0000","33.95694444","-119.93083333","2.7139","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.8770","201103017157","2011",""
"20100605","140.9000","45.80305556","-124.28416667","1.7166","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.5257","201003017047","2010",""
"20100606","65.0000","45.24000000","-124.05083333","3.9718","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.5659","201003017048","2010",""
"20100617","69.1000","42.95277778","-124.56000000","1.5129","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.7330","201003017069","2010",""
"20100617","159.0000","42.94694444","-124.76638889","1.7694","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.6476","201003017070","2010",""
"20100617","95.8000","42.52416667","-124.60083333","1.7251","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.5769","201003017071","2010",""
"20100618","158.9000","42.28416667","-124.57583333","1.6463","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.4403","201003017072","2010",""
"20100618","881.0000","42.25666667","-124.88111111","0.3114","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.8325","201003017073","2010",""
"20130529","670.0000","46.16500000","-124.69027778","","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201303020002","2013",""
"20100904","424.7000","44.70333333","-124.80138889","0.8685","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.6876","201003018045","2010",""
"20100924","497.0000","37.43805556","-123.01250000","0.5412","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.1165","201003018121","2010",""
"20100925","76.7000","37.29611111","-122.53388889","1.6410","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.7611","201003018124","2010",""
"20100929","386.7000","36.57861111","-122.01555556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","","201003018127","2010",""
"20110820","1107.4000","44.89027778","-125.04194444","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.4598","201103018001","2011",""
"20110821","423.9000","44.85500000","-124.76194444","0.9388","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.9660","201103018003","2011",""
"20110821","439.6000","44.96583333","-124.55277778","0.8359","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.9131","201103018004","2011",""
"20110629","1020.0000","36.94000000","-122.57361111","0.3825","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.1169","201103017121","2011",""
"20110821","545.4000","45.16555556","-124.67833333","0.5738","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.2037","201103018005","2011",""
"20110821","621.5000","45.19888889","-124.78388889","0.4230","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.7369","201103018006","2011",""
"20110821","478.0000","45.46861111","-124.57222222","0.8311","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.6784","201103018007","2011",""
"20110822","73.6000","45.85805556","-124.06361111","1.0203","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.2236","201103018008","2011",""
"20110822","142.3000","45.85888889","-124.30166667","1.2912","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.8472","201103018009","2011",""
"20110822","204.2000","45.88361111","-124.66916667","1.3477","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.9104","201103018010","2011",""
"20110822","330.8000","45.92444444","-124.73055556","1.3271","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.3662","201103018011","2011",""
"20110823","1028.3000","46.67750000","-125.17361111","0.4091","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.5271","201103018012","2011",""
"20110630","104.1000","37.02416667","-122.38000000","1.7963","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.9514","201103017122","2011",""
"20110630","71.2000","36.90361111","-122.10638889","2.0103","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.3084","201103017123","2011",""
"20110630","92.8000","36.74277778","-121.90305556","1.6321","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.9458","201103017124","2011",""
"20110630","334.2000","36.34555556","-122.06472222","0.7929","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6754","201103017125","2011",""
"20110630","1073.9000","36.07777778","-121.89611111","0.4691","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.9398","201103017126","2011",""
"20110701","1028.3000","35.88333333","-121.80833333","0.3752","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.2088","201103017127","2011",""
"20110827","156.7000","46.40805556","-124.54277778","1.3380","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.9736","201103018037","2011",""
"20110827","62.1000","46.41611111","-124.26861111","1.6537","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.3743","201103018038","2011",""
"20110828","415.6000","45.59944444","-124.71500000","0.9557","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.0276","201103018039","2011",""
"20110828","374.4000","45.66805556","-124.74638889","1.1037","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.1327","201103018040","2011",""
"20110828","1023.4000","45.66388889","-124.86555556","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.5391","201103018041","2011",""
"20110829","469.2000","45.27750000","-124.60916667","0.6568","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.5755","201103018042","2011",""
"20110704","322.0000","34.36916667","-120.54444444","0.6612","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","8.1681","201103017146","2011",""
"20110705","69.3000","34.72194444","-120.72861111","2.7610","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.3783","201103017149","2011",""
"20110705","85.5000","34.76000000","-120.75583333","2.8796","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","10.3729","201103017150","2011",""
"20110705","185.3000","34.82888889","-120.86083333","1.3604","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","9.2056","201103017151","2011",""
"20110706","523.9000","35.21805556","-121.15166667","0.4716","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","6.2518","201103017152","2011",""
"20110706","666.8000","35.25416667","-121.32277778","0.2440","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.7124","201103017153","2011",""
"20110904","85.5000","44.27916667","-124.35777778","","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6036","201103018056","2011",""
"20110904","108.8000","44.22055556","-124.60027778","1.1579","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4741","201103018057","2011",""
"20110904","115.2000","44.15777778","-124.70055556","1.8259","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.6495","201103018058","2011",""
"20110714","196.8000","33.28944444","-118.24055556","1.7849","Trawl","Unsatisfactory","Groundfish Slope and Shelf Combination Survey","","201103017174","2011",""
"20100908","112.1000","43.75083333","-124.37222222","1.2372","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","7.4746","201003018064","2010",""
"20110713","579.6000","32.69944444","-120.03333333","0.2765","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.8131","201103017170","2011",""
"20110713","1075.0000","32.62527778","-119.87388889","0.6488","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","3.8567","201103017171","2011",""
"20110714","977.9000","32.94611111","-118.66972222","0.4405","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","4.2082","201103017172","2011",""
"20110714","677.2000","33.14972222","-118.74305556","0.2778","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.3236","201103017173","2011",""
"20110714","325.8000","33.31027778","-118.22472222","0.6501","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.4979","201103017175","2011",""
"20110915","523.8000","42.10555556","-124.66916667","0.6190","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","5.8446","201103018082","2011",""
"20110915","138.9000","42.10361111","-124.54416667","1.6622","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.4617","201103018083","2011",""
"20110915","142.2000","41.97527778","-124.54138889","1.7225","Trawl","Satisfactory","Groundfish Slope and Shelf Combination Survey","8.5581","201103018084","2011",""
